Dato og tid;Tid siden start (sek);Trykk - barometer (bar);Trykk - absolutt trykk maaler (bar);Temperatur (gr Celsius)
06.11.2021 16:02;5980;;100,498;16,93
06.11.2021 16:02;5990;;100,504;16,72
06.11.2021 16:03;6000;101,07;100,515;16,54
06.11.2021 16:03;6010;;100,563;16,52
06.11.2021 16:03;6020;;100,502;16,42
06.11.2021 16:03;6030;;100,546;16,47
06.11.2021 16:03;6040;;100,496;16,59
06.11.2021 16:03;6050;;100,507;16,59
06.11.2021 16:04;6060;101,07;100,531;16,54
06.11.2021 16:04;6070;;100,533;16,67
06.11.2021 16:04;6080;;100,528;16,58
06.11.2021 16:04;6090;;100,504;16,48
06.11.2021 16:04;6100;;100,509;16,53
06.11.2021 16:04;6110;;100,517;16,6
06.11.2021 16:05;6120;101,07;100,522;16,77
06.11.2021 16:05;6130;;100,513;16,85
06.11.2021 16:05;6140;;100,533;16,75
06.11.2021 16:05;6150;;100,511;16,7
06.11.2021 16:05;6160;;100,487;16,59
06.11.2021 16:05;6170;;100,528;16,6
06.11.2021 16:06;6180;101,07;100,533;16,6
06.11.2021 16:06;6190;;100,502;16,76
06.11.2021 16:06;6200;;100,52;16,87
06.11.2021 16:06;6210;;100,509;16,73
06.11.2021 16:06;6220;;100,502;16,72
06.11.2021 16:06;6230;;100,487;16,54
06.11.2021 16:07;6240;101,07;100,526;16,53
06.11.2021 16:07;6250;;100,496;16,42
06.11.2021 16:07;6260;;100,544;16,39
06.11.2021 16:07;6270;;100,496;16,41
06.11.2021 16:07;6280;;100,511;16,44
06.11.2021 16:07;6290;;100,531;16,54
06.11.2021 16:08;6300;101,07;100,526;16,6
06.11.2021 16:08;6310;;100,515;16,7
06.11.2021 16:08;6320;;100,524;16,68
06.11.2021 16:08;6330;;100,502;16,62
06.11.2021 16:08;6340;;100,483;16,53
06.11.2021 16:08;6350;;100,524;16,61
06.11.2021 16:09;6360;101,07;100,498;16,61
06.11.2021 16:09;6370;;100,507;16,54
06.11.2021 16:09;6380;;100,533;16,52
06.11.2021 16:09;6390;;100,537;16,63
06.11.2021 16:09;6400;;100,48;16,64
06.11.2021 16:09;6410;;100,507;16,65
06.11.2021 16:10;6420;101,07;100,522;16,7
06.11.2021 16:10;6430;;100,524;16,72
06.11.2021 16:10;6440;;100,483;16,81
06.11.2021 16:10;6450;;100,522;16,75
06.11.2021 16:10;6460;;100,528;16,82
06.11.2021 16:10;6470;;100,509;16,84
06.11.2021 16:11;6480;101,07;100,513;16,74
06.11.2021 16:11;6490;;100,496;16,8
06.11.2021 16:11;6500;;100,493;16,79
06.11.2021 16:11;6510;;100,502;16,75
06.11.2021 16:11;6520;;100,502;16,61
06.11.2021 16:11;6530;;100,498;16,76
06.11.2021 16:12;6540;101,07;100,52;16,76
06.11.2021 16:12;6550;;100,524;16,89
06.11.2021 16:12;6560;;100,531;16,98
06.11.2021 16:12;6570;;100,526;16,92
06.11.2021 16:12;6580;;100,539;16,87
06.11.2021 16:12;6590;;100,491;16,85
06.11.2021 16:13;6600;101,07;100,485;16,67
06.11.2021 16:13;6610;;100,513;16,58
06.11.2021 16:13;6620;;100,511;16,68
06.11.2021 16:13;6630;;100,55;16,73
06.11.2021 16:13;6640;;100,524;16,69
06.11.2021 16:13;6650;;100,502;16,79
06.11.2021 16:14;6660;101,07;100,522;16,7
06.11.2021 16:14;6670;;100,493;16,82
06.11.2021 16:14;6680;;100,526;16,82
06.11.2021 16:14;6690;;100,531;16,85
06.11.2021 16:14;6700;;100,493;16,8
06.11.2021 16:14;6710;;100,535;16,88
06.11.2021 16:15;6720;101,07;100,548;16,85
06.11.2021 16:15;6730;;100,493;16,89
06.11.2021 16:15;6740;;100,507;16,91
06.11.2021 16:15;6750;;100,507;16,91
06.11.2021 16:15;6760;;100,528;16,74
06.11.2021 16:15;6770;;100,517;16,61
06.11.2021 16:16;6780;101,07;100,528;16,7
06.11.2021 16:16;6790;;100,522;16,71
06.11.2021 16:16;6800;;100,559;16,72
06.11.2021 16:16;6810;;100,542;16,71
06.11.2021 16:16;6820;;100,542;16,56
06.11.2021 16:16;6830;;100,526;16,52
06.11.2021 16:17;6840;101,07;100,507;16,43
06.11.2021 16:17;6850;;100,5;16,5
06.11.2021 16:17;6860;;100,555;16,5
06.11.2021 16:17;6870;;100,502;16,61
06.11.2021 16:17;6880;;100,511;16,6
06.11.2021 16:17;6890;;100,524;16,6
06.11.2021 16:18;6900;101,07;100,509;16,64
06.11.2021 16:18;6910;;100,526;16,64
06.11.2021 16:18;6920;;100,52;16,75
06.11.2021 16:18;6930;;100,566;16,75
06.11.2021 16:18;6940;;100,539;16,75
06.11.2021 16:18;6950;;100,522;16,69
06.11.2021 16:19;6960;101,07;100,52;16,63
06.11.2021 16:19;6970;;100,52;16,5
06.11.2021 16:19;6980;;100,491;16,38
06.11.2021 16:19;6990;;100,55;16,41
06.11.2021 16:19;7000;;100,531;16,36
06.11.2021 16:19;7010;;100,513;16,36
06.11.2021 16:20;7020;101,07;100,496;16,44
06.11.2021 16:20;7030;;100,522;16,5
06.11.2021 16:20;7040;;100,539;16,5
06.11.2021 16:20;7050;;100,498;16,59
06.11.2021 16:20;7060;;100,511;16,48
06.11.2021 16:20;7070;;100,522;16,45
06.11.2021 16:21;7080;101,07;100,507;16,37
06.11.2021 16:21;7090;;100,513;16,36
06.11.2021 16:21;7100;;100,526;16,28
06.11.2021 16:21;7110;;100,526;16,28
06.11.2021 16:21;7120;;100,524;16,27
06.11.2021 16:21;7130;;100,496;16,26
06.11.2021 16:22;7140;101,07;100,52;16,26
06.11.2021 16:22;7150;;100,537;16,31
06.11.2021 16:22;7160;;100,533;16,35
06.11.2021 16:22;7170;;100,474;16,33
06.11.2021 16:22;7180;;100,526;16,34
06.11.2021 16:22;7190;;100,504;16,39
06.11.2021 16:23;7200;101,07;100,507;16,34
06.11.2021 16:23;7210;;100,528;16,42
06.11.2021 16:23;7220;;100,504;16,42
06.11.2021 16:23;7230;;100,507;16,43
06.11.2021 16:23;7240;;100,533;16,34
06.11.2021 16:23;7250;;100,535;16,37
06.11.2021 16:24;7260;101,07;100,502;16,43
06.11.2021 16:24;7270;;100,533;16,51
06.11.2021 16:24;7280;;100,511;16,6
06.11.2021 16:24;7290;;100,485;16,66
06.11.2021 16:24;7300;;100,509;16,64
06.11.2021 16:24;7310;;100,55;16,61
06.11.2021 16:25;7320;101,07;100,539;16,65
06.11.2021 16:25;7330;;100,526;16,64
06.11.2021 16:25;7340;;100,537;16,65
06.11.2021 16:25;7350;;100,507;16,64
06.11.2021 16:25;7360;;100,476;16,56
06.11.2021 16:25;7370;;100,52;16,47
06.11.2021 16:26;7380;101,07;100,52;16,49
06.11.2021 16:26;7390;;100,533;16,44
06.11.2021 16:26;7400;;100,511;16,54
06.11.2021 16:26;7410;;100,535;16,55
06.11.2021 16:26;7420;;100,542;16,54
06.11.2021 16:26;7430;;100,528;16,54
06.11.2021 16:27;7440;101,07;100,517;16,47
06.11.2021 16:27;7450;;100,511;16,58
06.11.2021 16:27;7460;;100,504;16,64
06.11.2021 16:27;7470;;100,507;16,62
06.11.2021 16:27;7480;;100,485;16,57
06.11.2021 16:27;7490;;100,526;16,57
06.11.2021 16:28;7500;101,07;100,504;16,57
06.11.2021 16:28;7510;;100,485;16,44
06.11.2021 16:28;7520;;100,483;16,4
06.11.2021 16:28;7530;;100,496;16,56
06.11.2021 16:28;7540;;100,504;16,62
06.11.2021 16:28;7550;;100,539;16,57
06.11.2021 16:29;7560;101,07;100,491;16,55
06.11.2021 16:29;7570;;100,522;16,63
06.11.2021 16:29;7580;;100,52;16,71
06.11.2021 16:29;7590;;100,555;16,69
06.11.2021 16:29;7600;;100,5;16,68
06.11.2021 16:29;7610;;100,513;16,71
06.11.2021 16:30;7620;101,07;100,504;16,68
06.11.2021 16:30;7630;;100,478;16,62
06.11.2021 16:30;7640;;100,483;16,72
06.11.2021 16:30;7650;;100,509;16,85
06.11.2021 16:30;7660;;100,517;16,91
06.11.2021 16:30;7670;;100,52;16,9
06.11.2021 16:31;7680;101,07;100,52;16,92
06.11.2021 16:31;7690;;100,526;16,83
06.11.2021 16:31;7700;;100,535;16,74
06.11.2021 16:31;7710;;100,52;16,73
06.11.2021 16:31;7720;;100,5;16,66
06.11.2021 16:31;7730;;100,476;16,77
06.11.2021 16:32;7740;101,07;100,524;16,78
06.11.2021 16:32;7750;;100,498;16,77
06.11.2021 16:32;7760;;100,467;16,81
06.11.2021 16:32;7770;;100,507;16,87
06.11.2021 16:32;7780;;100,474;16,91
06.11.2021 16:32;7790;;100,472;16,95
06.11.2021 16:33;7800;101,06;100,515;17
06.11.2021 16:33;7810;;100,485;16,98
06.11.2021 16:33;7820;;100,493;16,82
06.11.2021 16:33;7830;;100,487;16,87
06.11.2021 16:33;7840;;100,52;16,98
06.11.2021 16:33;7850;;100,502;16,97
06.11.2021 16:34;7860;101,06;100,502;16,99
06.11.2021 16:34;7870;;100,522;17,03
06.11.2021 16:34;7880;;100,504;17,07
06.11.2021 16:34;7890;;100,502;17,03
06.11.2021 16:34;7900;;100,485;17,08
06.11.2021 16:34;7910;;100,498;17,06
06.11.2021 16:35;7920;101,06;100,513;16,77
06.11.2021 16:35;7930;;100,498;16,75
06.11.2021 16:35;7940;;100,526;16,62
06.11.2021 16:35;7950;;100,502;16,78
06.11.2021 16:35;7960;;100,478;16,97
06.11.2021 16:35;7970;;100,517;17,36
06.11.2021 16:36;7980;101,06;100,55;17,55
06.11.2021 16:36;7990;;100,511;17,49
06.11.2021 16:36;8000;;100,48;17,47
06.11.2021 16:36;8010;;100,487;17,51
06.11.2021 16:36;8020;;100,487;17,36
06.11.2021 16:36;8030;;100,507;17,36
06.11.2021 16:37;8040;101,06;100,491;17,62
06.11.2021 16:37;8050;;100,491;17,76
06.11.2021 16:37;8060;;100,509;17,29
06.11.2021 16:37;8070;;100,476;17,18
06.11.2021 16:37;8080;;100,52;17,51
06.11.2021 16:37;8090;;100,511;17,31
06.11.2021 16:38;8100;101,06;100,474;17,25
06.11.2021 16:38;8110;;100,515;17,33
06.11.2021 16:38;8120;;100,469;17,37
06.11.2021 16:38;8130;;100,485;17,52
06.11.2021 16:38;8140;;100,522;17,51
06.11.2021 16:38;8150;;100,52;17,48
06.11.2021 16:39;8160;101,06;100,498;17,33
06.11.2021 16:39;8170;;100,498;17,44
06.11.2021 16:39;8180;;100,507;17,69
06.11.2021 16:39;8190;;100,472;17,82
06.11.2021 16:39;8200;;100,52;17,99
06.11.2021 16:39;8210;;100,509;18
06.11.2021 16:40;8220;101,06;100,511;18,01
06.11.2021 16:40;8230;;100,515;17,97
06.11.2021 16:40;8240;;100,502;17,91
06.11.2021 16:40;8250;;100,498;17,8
06.11.2021 16:40;8260;;100,483;17,92
06.11.2021 16:40;8270;;100,485;17,86
06.11.2021 16:41;8280;101,05;100,493;18,02
06.11.2021 16:41;8290;;100,474;18,13
06.11.2021 16:41;8300;;100,485;18,29
06.11.2021 16:41;8310;;100,472;18,36
06.11.2021 16:41;8320;;100,5;18,32
06.11.2021 16:41;8330;;100,489;18,42
06.11.2021 16:42;8340;101,05;100,502;18,44
06.11.2021 16:42;8350;;100,498;18,3
06.11.2021 16:42;8360;;100,485;17,81
06.11.2021 16:42;8370;;100,511;17,81
06.11.2021 16:42;8380;;100,496;18,05
06.11.2021 16:42;8390;;100,476;17,96
06.11.2021 16:43;8400;101,05;100,5;17,64
06.11.2021 16:43;8410;;100,469;17,79
06.11.2021 16:43;8420;;100,476;18
06.11.2021 16:43;8430;;100,48;18,17
06.11.2021 16:43;8440;;100,476;18,38
06.11.2021 16:43;8450;;100,472;18,49
06.11.2021 16:44;8460;101,05;100,491;18,45
06.11.2021 16:44;8470;;100,487;18,04
06.11.2021 16:44;8480;;100,472;17,76
06.11.2021 16:44;8490;;100,458;18,11
06.11.2021 16:44;8500;;100,474;18,39
06.11.2021 16:44;8510;;100,454;18,69
06.11.2021 16:45;8520;101,05;100,445;18,79
06.11.2021 16:45;8530;;100,452;18,47
06.11.2021 16:45;8540;;100,491;18,28
06.11.2021 16:45;8550;;100,48;17,95
06.11.2021 16:45;8560;;100,498;18,04
06.11.2021 16:45;8570;;100,474;18,08
06.11.2021 16:46;8580;101,04;100,483;18,33
06.11.2021 16:46;8590;;100,461;18,58
06.11.2021 16:46;8600;;100,448;18,41
06.11.2021 16:46;8610;;100,472;18,28
06.11.2021 16:46;8620;;100,498;18,37
06.11.2021 16:46;8630;;100,476;18,53
06.11.2021 16:47;8640;101,04;100,465;18,43
06.11.2021 16:47;8650;;100,472;18,12
06.11.2021 16:47;8660;;100,48;18,28
06.11.2021 16:47;8670;;100,483;18,28
06.11.2021 16:47;8680;;100,448;18,34
06.11.2021 16:47;8690;;100,517;18,26
06.11.2021 16:48;8700;101,04;100,458;18,16
06.11.2021 16:48;8710;;100,474;18,47
06.11.2021 16:48;8720;;100,493;18,6
06.11.2021 16:48;8730;;100,448;18,58
06.11.2021 16:48;8740;;100,509;18,27
06.11.2021 16:48;8750;;100,465;18,2
06.11.2021 16:49;8760;101,04;100,461;18,04
06.11.2021 16:49;8770;;100,465;18,04
06.11.2021 16:49;8780;;100,487;18,12
06.11.2021 16:49;8790;;100,48;18,24
06.11.2021 16:49;8800;;100,467;18,39
06.11.2021 16:49;8810;;100,48;18,32
06.11.2021 16:50;8820;101,04;100,448;18,42
06.11.2021 16:50;8830;;100,43;18,63
06.11.2021 16:50;8840;;100,452;18,9
06.11.2021 16:50;8850;;100,528;18,64
06.11.2021 16:50;8860;;100,478;18,45
06.11.2021 16:50;8870;;100,478;18,77
06.11.2021 16:51;8880;101,04;100,489;18,66
06.11.2021 16:51;8890;;100,465;18,65
06.11.2021 16:51;8900;;100,5;18,71
06.11.2021 16:51;8910;;100,491;18,78
06.11.2021 16:51;8920;;100,485;18,85
06.11.2021 16:51;8930;;100,478;18,62
06.11.2021 16:52;8940;101,04;100,478;18,37
06.11.2021 16:52;8950;;100,498;18,43
06.11.2021 16:52;8960;;100,452;18,39
06.11.2021 16:52;8970;;100,445;18,28
06.11.2021 16:52;8980;;100,483;18,21
06.11.2021 16:52;8990;;100,443;18,31
06.11.2021 16:53;9000;101,03;100,476;18,32
06.11.2021 16:53;9010;;100,485;18,63
06.11.2021 16:53;9020;;100,483;18,37
06.11.2021 16:53;9030;;100,474;18,11
06.11.2021 16:53;9040;;100,535;17,86
06.11.2021 16:53;9050;;100,48;17,89
06.11.2021 16:54;9060;101,04;100,463;18,12
06.11.2021 16:54;9070;;100,48;18,27
06.11.2021 16:54;9080;;100,434;18,07
06.11.2021 16:54;9090;;100,474;17,75
06.11.2021 16:54;9100;;100,461;17,85
06.11.2021 16:54;9110;;100,502;18,08
06.11.2021 16:55;9120;101,04;100,463;18,23
06.11.2021 16:55;9130;;100,469;18,32
06.11.2021 16:55;9140;;100,489;18,42
06.11.2021 16:55;9150;;100,48;18,46
06.11.2021 16:55;9160;;100,474;18,65
06.11.2021 16:55;9170;;100,465;18,59
06.11.2021 16:56;9180;101,04;100,474;18,53
06.11.2021 16:56;9190;;100,458;18,19
06.11.2021 16:56;9200;;100,461;18,1
06.11.2021 16:56;9210;;100,448;18,2
06.11.2021 16:56;9220;;100,487;18,26
06.11.2021 16:56;9230;;100,467;18,17
06.11.2021 16:57;9240;101,03;100,469;18,21
06.11.2021 16:57;9250;;100,461;18,34
06.11.2021 16:57;9260;;100,487;18,38
06.11.2021 16:57;9270;;100,474;18,36
06.11.2021 16:57;9280;;100,434;18,38
06.11.2021 16:57;9290;;100,467;18,36
06.11.2021 16:58;9300;101,03;100,456;18,3
06.11.2021 16:58;9310;;100,458;18,14
06.11.2021 16:58;9320;;100,463;18,04
06.11.2021 16:58;9330;;100,487;18,17
06.11.2021 16:58;9340;;100,461;18,17
06.11.2021 16:58;9350;;100,469;18,01
06.11.2021 16:59;9360;101,03;100,443;18,11
06.11.2021 16:59;9370;;100,478;18,16
06.11.2021 16:59;9380;;100,493;18,17
06.11.2021 16:59;9390;;100,463;18,11
06.11.2021 16:59;9400;;100,463;18,22
06.11.2021 16:59;9410;;100,515;18,11
06.11.2021 17:00;9420;101,03;100,483;18,05
06.11.2021 17:00;9430;;100,517;18,09
06.11.2021 17:00;9440;;100,461;18,05
06.11.2021 17:00;9450;;100,456;18,11
06.11.2021 17:00;9460;;100,467;18,14
06.11.2021 17:00;9470;;100,443;18,39
06.11.2021 17:01;9480;101,03;100,474;18,41
06.11.2021 17:01;9490;;100,463;18,22
06.11.2021 17:01;9500;;100,48;17,71
06.11.2021 17:01;9510;;100,465;17,94
06.11.2021 17:01;9520;;100,487;18,01
06.11.2021 17:01;9530;;100,469;18,22
06.11.2021 17:02;9540;101,03;100,491;18,35
06.11.2021 17:02;9550;;100,441;18,6
06.11.2021 17:02;9560;;100,496;18,81
06.11.2021 17:02;9570;;100,472;18,84
06.11.2021 17:02;9580;;100,483;18,31
06.11.2021 17:02;9590;;100,498;18,35
06.11.2021 17:03;9600;101,02;100,469;18,51
06.11.2021 17:03;9610;;100,465;18,47
06.11.2021 17:03;9620;;100,474;18,38
06.11.2021 17:03;9630;;100,487;18,45
06.11.2021 17:03;9640;;100,476;18,66
06.11.2021 17:03;9650;;100,509;18,79
06.11.2021 17:04;9660;101,02;100,474;18,95
06.11.2021 17:04;9670;;100,472;18,97
06.11.2021 17:04;9680;;100,465;19,02
06.11.2021 17:04;9690;;100,443;18,94
06.11.2021 17:04;9700;;100,467;18,7
06.11.2021 17:04;9710;;100,496;18,61
06.11.2021 17:05;9720;101,02;100,465;18,72
06.11.2021 17:05;9730;;100,456;18,87
06.11.2021 17:05;9740;;100,465;18,9
06.11.2021 17:05;9750;;100,493;18,86
06.11.2021 17:05;9760;;100,469;18,9
06.11.2021 17:05;9770;;100,448;19,03
06.11.2021 17:06;9780;101,02;100,474;19,13
06.11.2021 17:06;9790;;100,487;19,18
06.11.2021 17:06;9800;;100,448;19,04
06.11.2021 17:06;9810;;100,489;19,13
06.11.2021 17:06;9820;;100,483;19,09
06.11.2021 17:06;9830;;100,465;18,85
06.11.2021 17:07;9840;101,02;100,476;18,56
06.11.2021 17:07;9850;;100,5;18,67
06.11.2021 17:07;9860;;100,476;18,65
06.11.2021 17:07;9870;;100,469;18,57
06.11.2021 17:07;9880;;100,454;18,56
06.11.2021 17:07;9890;;100,463;18,39
06.11.2021 17:08;9900;101,02;100,439;18,22
06.11.2021 17:08;9910;;100,445;18,35
06.11.2021 17:08;9920;;100,456;18,55
06.11.2021 17:08;9930;;100,463;18,56
06.11.2021 17:08;9940;;100,472;18,35
06.11.2021 17:08;9950;;100,452;18,09
06.11.2021 17:09;9960;101,02;100,489;17,93
06.11.2021 17:09;9970;;100,485;18,1
06.11.2021 17:09;9980;;100,448;18,08
06.11.2021 17:09;9990;;100,463;18,01
06.11.2021 17:09;10000;;100,469;18,03
06.11.2021 17:09;10010;;100,454;18,08
06.11.2021 17:10;10020;101,02;100,448;18,25
06.11.2021 17:10;10030;;100,478;18,37
06.11.2021 17:10;10040;;100,469;17,93
06.11.2021 17:10;10050;;100,476;17,8
06.11.2021 17:10;10060;;100,478;17,86
06.11.2021 17:10;10070;;100,489;17,94
06.11.2021 17:11;10080;101,02;100,476;18,12
06.11.2021 17:11;10090;;100,476;18,16
06.11.2021 17:11;10100;;100,474;18,28
06.11.2021 17:11;10110;;100,491;18,35
06.11.2021 17:11;10120;;100,434;18,26
06.11.2021 17:11;10130;;100,485;18,19
06.11.2021 17:12;10140;101,02;100,472;17,98
06.11.2021 17:12;10150;;100,448;18,03
06.11.2021 17:12;10160;;100,458;17,72
06.11.2021 17:12;10170;;100,454;17,5
06.11.2021 17:12;10180;;100,463;17,51
06.11.2021 17:12;10190;;100,491;17,68
06.11.2021 17:13;10200;101,02;100,476;17,54
06.11.2021 17:13;10210;;100,463;17,71
06.11.2021 17:13;10220;;100,483;17,38
06.11.2021 17:13;10230;;100,461;17,42
06.11.2021 17:13;10240;;100,489;17,47
06.11.2021 17:13;10250;;100,483;17,72
06.11.2021 17:14;10260;101,02;100,461;17,73
06.11.2021 17:14;10270;;100,452;17,81
06.11.2021 17:14;10280;;100,458;17,56
06.11.2021 17:14;10290;;100,445;17,69
06.11.2021 17:14;10300;;100,472;17,69
06.11.2021 17:14;10310;;100,439;17,67
06.11.2021 17:15;10320;101,02;100,456;17,76
06.11.2021 17:15;10330;;100,498;17,92
06.11.2021 17:15;10340;;100,458;18,04
06.11.2021 17:15;10350;;100,483;17,97
06.11.2021 17:15;10360;;100,465;17,85
06.11.2021 17:15;10370;;100,454;17,97
06.11.2021 17:16;10380;101,02;100,437;17,97
06.11.2021 17:16;10390;;100,469;18,18
06.11.2021 17:16;10400;;100,461;18,21
06.11.2021 17:16;10410;;100,458;18,1
06.11.2021 17:16;10420;;100,485;17,95
06.11.2021 17:16;10430;;100,483;17,74
06.11.2021 17:17;10440;101,02;100,465;17,62
06.11.2021 17:17;10450;;100,472;17,78
06.11.2021 17:17;10460;;100,465;17,93
06.11.2021 17:17;10470;;100,458;18,23
06.11.2021 17:17;10480;;100,491;18,11
06.11.2021 17:17;10490;;100,472;18,13
06.11.2021 17:18;10500;101,02;100,48;17,99
06.11.2021 17:18;10510;;100,465;17,91
06.11.2021 17:18;10520;;100,448;17,96
06.11.2021 17:18;10530;;100,454;18
06.11.2021 17:18;10540;;100,474;17,89
06.11.2021 17:18;10550;;100,483;17,96
06.11.2021 17:19;10560;101,02;100,483;18,01
06.11.2021 17:19;10570;;100,487;17,9
06.11.2021 17:19;10580;;100,498;18,09
06.11.2021 17:19;10590;;100,463;18,16
06.11.2021 17:19;10600;;100,509;18,3
06.11.2021 17:19;10610;;100,445;18,32
06.11.2021 17:20;10620;101,02;100,491;18,36
06.11.2021 17:20;10630;;100,465;18,29
06.11.2021 17:20;10640;;100,467;17,89
06.11.2021 17:20;10650;;100,439;17,83
06.11.2021 17:20;10660;;100,489;18,04
06.11.2021 17:20;10670;;100,498;18,08
06.11.2021 17:21;10680;101,02;100,472;18,25
06.11.2021 17:21;10690;;100,452;18,29
06.11.2021 17:21;10700;;100,489;18,24
06.11.2021 17:21;10710;;100,485;18,17
06.11.2021 17:21;10720;;100,445;18,29
06.11.2021 17:21;10730;;100,458;18,33
06.11.2021 17:22;10740;101,01;100,445;18,51
06.11.2021 17:22;10750;;100,478;18,31
06.11.2021 17:22;10760;;100,454;18,37
06.11.2021 17:22;10770;;100,437;18,48
06.11.2021 17:22;10780;;100,461;18,3
06.11.2021 17:22;10790;;100,469;18,16
06.11.2021 17:23;10800;101,01;100,472;18,23
06.11.2021 17:23;10810;;100,478;18,41
06.11.2021 17:23;10820;;100,426;18,43
06.11.2021 17:23;10830;;100,478;18,39
06.11.2021 17:23;10840;;100,443;18,38
06.11.2021 17:23;10850;;100,456;18,4
06.11.2021 17:24;10860;101,01;100,469;18,24
06.11.2021 17:24;10870;;100,43;18,08
06.11.2021 17:24;10880;;100,448;18,34
06.11.2021 17:24;10890;;100,424;18,56
06.11.2021 17:24;10900;;100,443;18,54
06.11.2021 17:24;10910;;100,445;18,58
06.11.2021 17:25;10920;101,01;100,417;18,5
06.11.2021 17:25;10930;;100,445;18,61
06.11.2021 17:25;10940;;100,437;18,67
06.11.2021 17:25;10950;;100,434;18,73
06.11.2021 17:25;10960;;100,454;18,71
06.11.2021 17:25;10970;;100,448;18,66
06.11.2021 17:26;10980;101,01;100,439;18,51
06.11.2021 17:26;10990;;100,469;18,33
06.11.2021 17:26;11000;;100,461;18,41
06.11.2021 17:26;11010;;100,467;18,41
06.11.2021 17:26;11020;;100,465;18,37
06.11.2021 17:26;11030;;100,426;18,41
06.11.2021 17:27;11040;101,01;100,45;18,35
06.11.2021 17:27;11050;;100,441;18,31
06.11.2021 17:27;11060;;100,448;18,55
06.11.2021 17:27;11070;;100,458;18,51
06.11.2021 17:27;11080;;100,448;18,64
06.11.2021 17:27;11090;;100,448;18,89
06.11.2021 17:28;11100;101,01;100,441;18,65
06.11.2021 17:28;11110;;100,465;18,74
06.11.2021 17:28;11120;;100,458;18,88
06.11.2021 17:28;11130;;100,496;19,02
06.11.2021 17:28;11140;;100,474;19,05
06.11.2021 17:28;11150;;100,43;18,8
06.11.2021 17:29;11160;101;100,465;18,77
06.11.2021 17:29;11170;;100,421;18,76
06.11.2021 17:29;11180;;100,434;18,77
06.11.2021 17:29;11190;;100,421;18,89
06.11.2021 17:29;11200;;100,437;19,05
06.11.2021 17:29;11210;;100,445;19,1
06.11.2021 17:30;11220;101;100,432;18,82
06.11.2021 17:30;11230;;100,45;18,89
06.11.2021 17:30;11240;;100,469;18,96
06.11.2021 17:30;11250;;100,487;19,17
06.11.2021 17:30;11260;;100,456;19,18
06.11.2021 17:30;11270;;100,456;19,18
06.11.2021 17:31;11280;101;100,432;19,38
06.11.2021 17:31;11290;;100,441;19,31
06.11.2021 17:31;11300;;100,45;19,39
06.11.2021 17:31;11310;;100,456;19,28
06.11.2021 17:31;11320;;100,463;19,19
06.11.2021 17:31;11330;;100,487;18,74
06.11.2021 17:32;11340;100,99;100,463;18,79
06.11.2021 17:32;11350;;100,428;19,03
06.11.2021 17:32;11360;;100,472;19,23
06.11.2021 17:32;11370;;100,472;19,08
06.11.2021 17:32;11380;;100,434;19,07
06.11.2021 17:32;11390;;100,476;19,07
06.11.2021 17:33;11400;100,99;100,489;19,15
06.11.2021 17:33;11410;;100,432;19,13
06.11.2021 17:33;11420;;100,445;18,87
06.11.2021 17:33;11430;;100,448;18,86
06.11.2021 17:33;11440;;100,439;18,99
06.11.2021 17:33;11450;;100,43;19,09
06.11.2021 17:34;11460;100,99;100,419;19,35
06.11.2021 17:34;11470;;100,458;19,3
06.11.2021 17:34;11480;;100,417;19,29
06.11.2021 17:34;11490;;100,419;19,26
06.11.2021 17:34;11500;;100,458;19,03
06.11.2021 17:34;11510;;100,472;18,85
06.11.2021 17:35;11520;100,99;100,445;19,12
06.11.2021 17:35;11530;;100,428;19,15
06.11.2021 17:35;11540;;100,456;19,02
06.11.2021 17:35;11550;;100,458;19,08
06.11.2021 17:35;11560;;100,443;19,31
